Block_Location
1600 BANCROFT WAY
3100 SAN PABLO AVE
2400 SAN PABLO AVE
18 MANZANILLA CT
2600 TELEGRAPH AVE
2400 TENTH ST
600 ARLINGTON AVE
1300 DELAWARE ST
400 AVENIDA DR
1400 UNIVERSITY AVE
1300 SCENIC AVE
W FRONTAGE ROAD &amp; UNIVERSITY AVE
1200 5TH ST
2500 BENVENUE AVE
2800 COLLEGE AVE
SHATTUCK AVENUE &amp; CENTER ST
1800 BERKELEY WAY
2600 HASTE ST
2151 MARTIN LUTHER KING JR WAY
2800 ADELINE ST
1400 ADA ST
1300 SANTA FE AVE
1700 RUSSELL ST
1400 SHATTUCK AVE
2100 KITTREDGE ST
2000 FOURTH ST
1700 CEDAR ST
2700 BENVENUE AVE
1300 TENTH ST
2000 KITTREDGE ST
1300 SAN PABLO AVE
700 WHITAKER AVE
2700 TELEGRAPH AVE
1000 MURRAY ST
1200 FIFTH ST
1400 SIXTH ST
SHATTUCK AV &amp; KITTREDGE ST
2600 TELEGRAPH AVE
900 HEARST AVE
200 UNIVERSITY AVE
2100 M L KING JR WAY
1900 BONITA AVE
900 HEINZ AVE
2400 ASHBY AVE
1700 UNIVERSITY AVE
1500 SHATTUCK AVE
2100 FOURTH ST
SHATTUCK AVENUE &amp; CENTER ST
2000 ASHBY AVE
HASTE STREET &amp; TELEGRAPH AV
2900 HARPER ST
1000 GILMAN ST
2100 UNIVERSITY AVE
2400 DWIGHT WY
1800 SPRUCE ST
1300 TENTH ST
2000 FOURTH ST
CARLETON STREET &amp; MILVIA ST
1900 ROSE ST
1900 CHANNING WAY
2300 ROOSEVELT AVE
800 CAMELIA ST
1900 FOURTH ST
1900 UNIVERSITY AVE
3000 SHATTUCK AVE
1900 FOURTH ST
2000 DWIGHT WAY
1300 SAN PABLO AVE
WALNUT STREET &amp; UNIVERSITY AV
2300 MILVIA ST
800 OXFORD ST
1800 FOURTH ST
1100 SIXTH ST
2400 WARRING ST
2100 KITTREDGE ST
1000 MURRAY ST
2100 BROWNING ST
2400 BANCROFT WAY
1000 MURRAY ST
1800 DERBY ST
2400 VIRGINIA ST
ELLIS STREET &amp; HARMON ST
2400 DURANT AV
1600 TENTH ST
800 HEARST AV
2000 BERKELEY WY
3000 ACTON ST
800 HEINZ AVE
2400 ASHBY AVE
1500 HAWTHORNE TER
2400 SHATTUCK AVE
100 FAIRLAWN DR
3100 SAN PABLO AVE
2100 PRINCE ST
1600 ALCATRAZ AVE
HAROLD WY &amp; ALLSTON WY
2100 ALLSTON WAY
1400 SHATTUCK PL
1700 FOURTH ST
1100 UNIVERSITY AVE
2600 WARRING ST
200 MARINA BLVD
CLAREMONT AV &amp; CLAREMONT CRES
1100 GLEN AVE
1900 WOOLSEY ST
1900 DWIGHT WAY
7TH STREET &amp; ADDISON ST
2600 TELEGRAPH AVE
1700 LE ROY AVE
800 GILMAN ST
2900 CLAREMONT AVE
2800 TELEGRAPH AVE
1000 GILMAN ST
2800 ADELINE ST
900 INDIAN ROCK AVE
2200 BLAKE ST
2400 SAN PABLO AVE
2100 OXFORD ST
2100 TENTH ST
2057 UNIVERSITY AVE
2500 HILLEGASS AVE
1900 CURTIS ST
1300 CARRISON ST
1100 DELAWARE ST
2600 COLLEGE AVE
100 ENCINA PL
1100 SIXTH ST
HEARST AV &amp; LEROY AV
DELAWARE STREET &amp; GRANT ST
1400 CAMPUS DR
MILVIA STREET &amp; DELAWARE ST
3100 MARTIN LUTHER KING JR WY
1100 SECOND ST
4TH STREET &amp; HEARST AV
1900 CHESTNUT ST
2000 UNIVERSITY AVE
900 PARKER ST
2000 UNIVERSITY AVE
2800 ACTON ST
1900 FOURTH ST
2500 REGENT ST
200 UNIVERSITY AVE
2300 EIGHTH ST
73RD AVENUE &amp;INTERNATIONAL BLVD
2600 COLLEGE AVE
2400 ASHBY AVE
2300 RUSSELL ST
TELEGRAPH AV &amp; DURANT AV
2900 M L KING JR WAY
67 CANYON
1800 BLAKE ST
ACTON STREET &amp; ADDISON ST
2200 DURANT AVE
1100 UNIVERSITY AVE
2000 FOURTH ST
SHATTUCK AV &amp; ASHBY AV
2300 SHATTUCK AVE
BOWDITCH STREET &amp; DURANT AV
2500 REGENT ST
2400 SHATTUCK AV
1300 ROSE ST
800 SHATTUCK SQ
2000 ALLSTON WAY
1300 HEARST AVE
1600 ALCATRAZ AVE
NA
2100 SHATTUCK AVE
1900 ALLSTON WY
1500 SHATTUCK AVE
1400 OXFORD ST
1200 ORDWAY ST
2100 FIFTH ST
2100 SHATTUCK AVE
600 CEDAR ST
1900 FAIRVIEW ST
1900 CHESTNUT ST
ASHBY AV &amp; CLAREMONT AV
2600 HILLEGASS AVE
1900 4TH ST
HEARST AV &amp; SAN PABLO AV
1200 CARRISON ST
1500 DWIGHT WAY
3100 SAN PABLO AVE
1900 4TH ST
1600 BERKELEY WAY
2600 DURANT AVE
2500 DURANT AVE
ADELINE STREET &amp; HARMON ST
2500 BANCROFT WAY
WHEELER STREET &amp; RUSSELL ST
1300 TENTH ST
2400 SHATTUCK AVE
800 UNIVERSITY AVE
2600 TELEGRAPH AVE
900 UNIVERSITY AVE
MILVIA STREET &amp; UNIVERSITY AV
2100 SHATTUCK AVE
1600 PRINCE ST
2400 ASHBY AVE
2100 PARKER ST
1300 MARTIN LUTHER KING JR WY
2500 TELEGRAPH AVE
2800 SACRAMENTO ST
2100 M L KING JR WAY
1800 FAIRVIEW ST
UNIVERSITY AV &amp; 2ND ST
1700 SIXTH ST
2200 HASTE ST
3200 BAKER ST
200 MARINA BLVD
2300 TELEGRAPH AVE
1000 UNIVERSITY AVE
1900 4TH ST
2500 DURANT AVE
2500 TELEGRAPH AVE
3100 SHATTUCK AVE
7TH STREET &amp; GILMAN ST
2200 SHATTUCK AVE
2700 SHATTUCK AVE
FRANCISCO STREET &amp; MC GEE AV
900 JONES ST
100 SEAWALL DR
1400 DELAWARE ST
2600 PARKER ST
1600 DELAWARE ST
1700 SHATTUCK AVE
1200 HASKELL ST
2000 KITTREDGE ST
BOLIVAR DRIVE &amp;POTTER ST
500 NEILSON ST
1300 SIXTH ST
2600 SHATTUCK AVE
2700 DURANT AVE
2900 SHATTUCK AVE
2900 COLLEGE AVE
SHATTUCK AV &amp; DWIGHT WY
ASHBY AV &amp; MARTIN LUTHER KING JR WY
TELEGRAPH AV &amp; BANCROFT WY
1900 FOURTH ST
1900 DELAWARE ST
1500 SHATTUCK AVE
2400 WARRING ST
500 CANYON RD
2400 BANCROFT WAY
2400 PARKER ST
3725 NEVIL ST
2ND STREET &amp; CAMELIA ST
3200 SACRAMENTO ST
3000 REGENT ST
2400 SACRAMENTO ST
2400 PIEDMONT AVE
800 DWIGHT WAY
ALCATRAZ AV &amp; ELLIS ST
2200 CALIFORNIA ST
2800 BENVENUE AVE
1500 EDITH ST
3000 SACRAMENTO ST
2500 DURANT AVE
1000 JONES ST
2400 RUSSELL ST
UNIVERSITY AVENUE &amp;FRONTAGE
100 SEAWALL DR
2700 SHASTA RD
MC GEE AV &amp; STUART ST
2300 PARKER ST
1100 EASTSHORE HWY
1000 FOLGER AVE
2000 STUART ST
2600 TELEGRAPH AVE
1100 SIXTH ST
UNIVERSITY AV &amp; MILVIA ST
200 UNIVERSITY AVE
1900 SHATTUCK AVE
1900 VINE ST
1700 SAN PABLO AVE
3400 KING ST
1300 JOSEPHINE ST
2100 SHATTUCK AVE
2400 CALIFORNIA ST
3100 SHATTUCK AVE
1800 FAIRVIEW ST
2100 HASTE ST
1300 MCGEE AVE
1000 JONES ST
2400 MCKINLEY AVE
2400 WARRING ST
2491 ELLSWORTH ST
1000 ASHBY AVE
1100 UNIVERSITY AVE
2800 PARK ST
2600 COLLEGE AVE
1700 ROSE ST
VINE STREET &amp; MILVIA ST
1400 UNIVERSITY AVE
2900 CHANNING WAY
1800 SOLANO AVE
2000 CHANNING WAY
1200 EVELYN AVE
1000 GILMAN ST
1800 EUCLID AVE
2300 PIEDMONT AVE
2100 BANCROFT WAY
2700 CHANNING WAY
2400 HILGARD AVE
1600 SAN PABLO AVE
1300 SAN PABLO AVE
2700 MILVIA ST
600 CEDAR ST
300 SPINNAKER WY
1400 SHATTUCK AVE
2800 PARK ST
800 PAGE ST
2700 RIDGE RD
2400 WARRING ST
2000 HEARST AVE
BERRYMAN STREET &amp; MARTIN LUTHER KING JR WY
2400 CHANNING WAY
1300 SAN PABLO AVE
2000 SAN PABLO AVE
1100 SIXTH ST
1500 JULIA ST
2127 SPAULDING AVE
CALIFORNIA STREET &amp; ADDISON ST
8TH STREET &amp; VIRGINIA ST
WOOLSEY STREET &amp; DEAKIN ST
1900 HEARST AVE
200 UNIVERSITY AV
1300 ADDISON ST
1600 OXFORD ST
800 ARLINGTON AVE
1500 SHATTUCK AVE
VINE STREET &amp; WALNUT ST
2000 OREGON ST
1800 GRANT ST
1000 JONES ST
SHATTUCK SQUARE &amp; ADDISON ST
2700 BENVENUE AVE
STUART STREET &amp; SHATTUCK AV
2400 DURANT AVE
1900 SIXTH ST
1900 FAIRVIEW ST
1100 SECOND ST
100 PARNASSUS CT
1500 SHATTUCK AVE
2300 TELEGRAPH AVE
1400 SHATTUCK AVE
2800 SAN PABLO AVE
100 SEAWALL DR
100 SPINNAKER WAY
1900 VIRGINIA ST
1700 OREGON ST
1700 SAN PABLO AVE
100 SEAWALL DR
1900 OXFORD ST
2000 ALLSTON WAY
700 ARLINGTON AVE
2300 PARKER ST
2400 PIEDMONT CI
2400 SIXTH ST
2200 SHATTUCK AVE
100 SEAWALL DR
1700 SEVENTH ST
2100 UNIVERSITY AVE
2900 HARPER ST
ANTHONY STREET &amp; 7TH ST
2400 SHATTUCK AVE
100 SEAWALL DR
2100 ALLSTON WAY
2400 DURANT AVE
2300 WARRING ST
3100 M L KING JR WAY
2500 DURANT AVE
2800 BUENA VISTA WAY
2700 FULTON ST
1500 TYLER ST
100 TAMALPAIS RD
2400 DOWLING PL
1700 PRINCE ST
FRANCISCO STREET &amp; MC GEE AV
FUTLTON STREET &amp;BANCROFT AVE
600 SPRUCE ST
1100 FRANCISCO ST
BANCROFT WY &amp; MILVIA ST
HOPKINS STREET &amp; THE ALAMEDA
1500 JUANITA WAY
3000 BENVENUE AVE
1000 ASHBY AVE
1400 ADDISON ST
1900 MILVIA ST
2900 COLLEGE AVE
JOSEPHINE STREET &amp; HOPKINS ST
1200 UNIVERSITY AVE
2500 BENVENUE AVE
100 SEAWALL DR
1800 SOLANO AVE
2100 CENTER ST
2100 ALLSTON WAY
1900 OXFORD ST
1400 SIXTH ST
2300 TELEGRAPH AVE
400 BAY TREE LN
3000 ADELINE ST
2300 SAN PABLO AVE
1500 NINTH ST
1400 MILVIA ST
700 GILMAN ST
2100 UNIVERSITY AVE
700 KEELER AVE
100 SPINNAKER WY
2500 DURANT AVE
1700 STUART ST
1900 CENTER ST
2400 PIEDMONT AVE
1700 SAN PABLO AVE
2900 PIEDMONT AVE
2700 DURANT AVE
2ND STREET &amp; HARRISON ST
UNIVERSITY AV &amp; 5TH ST
2100 ALLSTON WAY
1800 FAIRVIEW ST
MILVIA STREET &amp; DURANT AV
2800 ADELINE ST
3300 SACRAMENTO ST
HILLEGASS AV &amp; DWIGHT WY
200 MARINA BLVD
2300 FOURTH ST
2400 DURANT AVE
514 GRIZZLY PEAK
GRANT STREET &amp; STUART ST
8TH STREET &amp; UNIVERSITY AV
2500 BANCROFT WAY
ADDISON STREET &amp; SACRAMENTO ST
1400 NEILSON ST
2500 COLLEGE AVE
1900 HEARST AVE
2000 SHATTUCK AVE
1300 TENTH ST
DURANT AV &amp; TELEGRAPH AV
2000 ADDISON ST
2300 TELEGRAPH AVE
1400 CAMPUS DR
2400 ASHBY AVE
2800 SHATTUCK AV
2800 STANTON ST
2200 SHATTUCK AVE
500 DOMINGO AVE
1900 CHANNING WAY
2800 MCGEE AVE
900 REGAL RD
SPRUCE STREET &amp; VINE ST
1700 FRANCISCO ST
1600 HEARST AVE
2000 PARKER ST
DURANT AV &amp; ELLSWORTH ST
1300 ARCH ST
1782 FOURTH STREET ST
1600 EDITH ST
THE ALAMEDA &amp; SOLANO AV
1500 RUSSELL ST
3200 BAKER ST
3100 TELEGRAPH AVE
2400 BANCROFT WAY
1735 LA VEREDA
2100 DURANT AVE
3000 SAN PABLO AV
1900 FOURTH ST
PARKER STREET &amp; MC GEE AV
1000 HEINZ AVE
2000 EIGHTH ST
2000 UNIVERSITY AVE
2800 ADELINE ST
MARTIN LUTHER KING JR WY &amp; CENTER ST
2600 TELEGRAPH AVE
1600 RUSSELL ST
2500 DURANT AVE
2000 BANCROFT WAY
1600 RUSSELL ST
100 SPINNAKER WAY
UNIVERSITY AV &amp; 9TH ST
1600 VIRGINIA ST
1600 FRANCISCO ST
2200 RUSSELL ST
RUSSELL STREET &amp; DOMINGO AV
MILVIA STREET &amp; OREGON ST
2600 DURANT AVE
100 CANYON RD
2300 BLAKE ST
HEARST AV &amp; 7TH ST
1300 KAINS AVE
600 ADDISON ST
1200 PARKER ST
2600 SACRAMENTO ST
2100 OXFORD ST
2000 KITTREDGE ST
1500 SHATTUCK AVE
2500 COLLEGE AVE
2300 SHATTUCK AVE
EUCLID AV &amp; HEARST AV
OREGON STREET &amp;RUSSELL ST
100 SEAWALL DR
700 HEARST AVE
200 UNIVERSITY AVE
OXFORD STREET AND BERKELEY WAY
2600 DWIGHT WAY
1800 FRANCISCO ST
2600 RIDGE RD
1900 HASTE ST
1800 FOURTH ST
2500 LE CONTE AVE
MC GEE AV &amp; UNIVERSITY AV
1600 ALLSTON WAY
1300 ADDISON ST
2500 BENVENUE AVE
1600 RUSSELL ST
100 UNIVERSITY AVE
2500 STUART ST
2400 DWIGHT WAY
2900 COLLEGE AVE
900 UNIVERSITY AVE
1900 ASHBY AVE
2900 CLAREMONT AVE
2300 BLAKE ST
3000 SACRAMENTO ST
BERKELEY PIER O
2900 SEVENTH ST
200 MARINA BLVD
400 BOYNTON AVE
2100 BANCROFT WAY
2ND STREET &amp; HARRISON ST
2600 ELLSWORTH ST
2500 DURANT AVE
1100 UNIVERSITY AVE
FAIRVIEW STREET &amp; ADELINE ST
2700 MARTIN LUTHER KING JR WY
MARTIN LUTHER KING JR WY &amp; 63RD ST
2800 SHATTUCK AVE
2000 WOOLSEY ST
2320 SHATTUCK AVE
PARKER STREET &amp; REGENT ST
2400 LE CONTE AVE
2500 HILLEGASS AVE
1700 HARMON ST
2ND STREET &amp; HEARST AV
1200 EASTSHORE HWY
2600 PIEDMONT AVE
700 ALLSTON WY
1700 UNIVERSITY AVE
2028 8TH
1800 SOLANO AVE
1900 CENTER ST
2300 WEST ST
2400 DURANT AVE
2600 TELEGRAPH AVE
2400 DURANT AVE
1700 SEVENTH ST
GILMAN STREET &amp;FRONTAGE
2400 FULTON ST
2100 CENTER ST
2300 FULTON ST
2400 WARRING ST
2400 DURANT AVE
900 GRIZZLY PEAK BLVD
600 PERALTA AVE
2100 ALLSTON WAY
3000 TELEGRAPH AVE
1600 WALNUT ST
2100 OXFORD ST
1400 SHATTUCK AVE
2200 TENTH ST
3200 SACRAMENTO ST
1800 HOPKINS ST
3200 COLLEGE AVE
2400 DWIGHT WAY
1700 NINTH ST
2300 BANCROFT WAY
1900 VINE ST
1200 QUEENS RD
2300 DERBY ST
3000 REGENT ST
1300 SIXTH ST
1800 CEDAR ST
2000 OREGON ST
2300 BANCROFT WAY
2300 WARD ST
2700 SHATTUCK AVE
1600 ADDISON ST
1200 CARRISON ST
3100 SAN PABLO AVE
2000 CENTER ST
1400 QUEENS RD
2700 DWIGHT WAY
1100 SAN PABLO AVE
7TH STREET &amp; HEINZ AV
2300 TELEGRAPH AVE
DWIGHT WY &amp; TELEGRAPH AV
3200 BAKER ST
2100 MILVIA ST
1900 PARKER ST
1900 HARMON ST
1200 MONTEREY AVE
2500 CHILTON WAY
3200 BAKER ST
DURANT AV &amp; TELEGRAPH AV
2000 UNIVERSITY AVE
2000 HEARST AVE
100 PANORAMIC WAY
HEARST AV &amp; MC GEE AV
200 MARINA BLVD
1200 CARRISON ST
2400 BONAR ST
2000 SAN PABLO AVE
2800 GRANT ST
900 ASHBY AVE
2200 SHATTUCK AVE
3000 TELEGRAPH AVE
1600 PARKER ST
1400 CATHERINE DR
2200 STUART ST
900 GRAYSON ST
2600 DURANT AVE
100 BERKELEY SQ
1200 HOPKINS ST
2800 GRANT ST
SPRUCE STREET &amp; VIRGINIA ST
1000 GILMAN ST
1800 FOURTH ST
1500 HOPKINS ST
1900 ALLSTON WAY
GILMAN STREET &amp;FRONTAGE
2500 HILLEGASS AVE
2900 SACRAMENTO ST
10TH STREET &amp; DELAWARE ST
2400 DURANT AVE
1300 SAN PABLO AVE
200 MARINA BLVD
2300 COLLEGE AVE
1200 FIFTH ST
2600 ELLSWORTH ST
1400 HENRY ST
600 SHATTUCK SQ
1200 BANCROFT WY
2100 GRANT ST
2500 DURANT AV
"Berkeley, CA"
2700 HASTE ST
2800 SACRAMENTO ST
2000 VIRGINIA ST
800 UNIVERSITY AVE
ASHBY AV &amp; SAN PABLO AV
1100 SIXTH ST
1400 CALIFORNIA ST
CHANNING WY &amp; TELEGRAPH AV
2000 SHATTUCK AVE
200 UNIVERSITY AVE
2400 STUART ST
1500 HARMON ST
2100 HASTE ST
WEBSTER STREET &amp; HILLEGASS AV
1000 KEITH AVE
2000 EMERSON ST
1600 2ND ST
2400 EDWARDS ST
2800 TELEGRAPH AVE
2000 ALLSTON WAY
2100 CALIFORNIA ST
100 FAIRLAWN DR
1800 FOURTH ST
2000 LOS ANGELES AVE
"Berkeley, CA"
W FRONTAGE ROAD &amp; UNIVERSITY AVE
MLK JR. WAY &amp;CENTER ST
2134 MARTIN LUTHER KING JR
MILVIA STREET &amp; PARKER ST
2800 ADELINE ST
2500 CALIFORNIA ST
2400 HILGARD AVE
900 CEDAR ST
5 ROBLE
HEARST AV &amp; MC GEE AV
700 ALLSTON WAY
2200 SHATTUCK AVE
2500 BANCROFT WAY
900 PAGE ST
1600 ASHBY AVE
2000 KITTREDGE ST
1200 SIXTY-FIFTH ST
2300 DURANT AVE
2500 BANCROFT WAY
1500 SHATTUCK AVE
3000 COLLEGE AVE
2400 DURANT AVE
2ND STREET &amp; HARRISON ST
1500 ADDISON ST
1300 FOURTH ST
2600 TELEGRAPH AVE
1700 SONOMA AVE
2100 SHATTUCK AV
2100 KITTREDGE ST
100 SEAWALL DR
1500 SAN PABLO AVE
1500 JULIA ST
2500 TELEGRAPH AVE
2300 DURANT AVE
2300 DURANT AVE
1700 HOPKINS ST
3000 ASHBY AVE
1300 MONTEREY AVE
900 MURRAY ST
1000 GILMAN ST
1200 CORNELL AVE
2000 ADDISON ST
HILLEGASS AVENUE &amp; DERBY ST
700 DWIGHT WAY
2100 OXFORD ST
2300 SHATTUCK AVE
1900 SHATTUCK AVE
800 UNIVERSITY AVE
2400 PROSPECT ST
1700 UNIVERSITY AVE
SACRAMENTO STREET &amp; ALCATRAZ AV
UNIVERSITY AVENUE &amp; MILVIA ST
200 MARINA BLVD
GILMAN STREET &amp; NEILSON ST
3200 ADELINE ST
100 BOLIVAR DR
2800 HILLEGASS AVE
1200 SAN PABLO AVE
UNIVERSITY AVENUE &amp; SHATTUCK AVE
2100 ALLSTON WAY
100 SEAWALL DR
2200 DWIGHT WAY
2600 DWIGHT WY
2100 HASTE ST
2100 EIGHTH ST
1600 BANCROFT WAY
600 CEDAR ST
2000 OREGON ST
JONES STREET &amp;RAIL ROAD TRACKS
1600 SIXTY-SECOND ST
1900 DWIGHT WAY
2000 STUART ST
2700 SACRAMENTO ST
400 BOYNTON AVE
600 VINCENTE AVE
2400 LE CONTE AVE
1085 EAST SHORE HWY
ALLSTON WY &amp; CALIFORNIA ST
2700 HILLEGASS AVE
ALCATRAZ AV &amp; KING ST
3200 COLLEGE AVE
2400 DURANT AVE
1300 MARTIN LUTHER KING JR WY
800 BOLIVAR DR
3100 COLLEGE AVE
2700 FULTON ST
1300 BANCROFT WAY
1600 EUCLID AVE
2500 DWIGHT WAY
1300 SAN PABLO AVE
400 GILMAN ST
2100 CURTIS ST
1600 SOLANO AVE
FRANKLIN STREET &amp; DELAWARE ST
900 HEARST AVE
2300 CARLETON ST
1500 SHATTUCK AVE
900 HEINZ AVE
2300 LE CONTE AVE
WEST STREET &amp; VIRGINIA ST
3100 MARTIN LUTHER KING JR WY
2300 SAN PABLO AVE
100 SPINNAKER WAY
2300 COLLEGE AVE
1600 2ND ST
1200 FIFTH ST
1100 DELAWARE ST
2600 TELEGRAPH AVE
"Berkeley, CA"
2900 CLAREMONT BLVD
2000 MILVIA ST
1100 DELAWARE ST
CENTER STREET &amp; SHATTUCK AV
HEARST AV &amp; EASTSHORE BL
100 ALVARADO RD
2300 TELEGRAPH AVE
PARKER STREET &amp; SHATTUCK AV
2700 MATHEWS ST
BONITA AV &amp; HEARST AV
00000 W. FRONTAGE RD
HEARST AV &amp; MILVIA ST
900 EUCLID AVE
FOURTH STREET &amp; DELAWARE ST
1400 EASTSHORE HW
900 ASHBY AV
2800 REGENT ST
2000 EIGHTH ST
700 SPRUCE ST
10TH STREET &amp; UNIVERSITY AV
2800 ADELINE ST
1900 EL DORADO AVE
2000 ASHBY AVE
SAN PABLO AV &amp; CEDAR ST
2400 ELLSWORTH ST
2800 ADELINE ST
100 SEAWALL DR
1300 SAN PABLO AVE
2200 GLEN AVE
200 MARINA BLVD
2800 COLLEGE AVE
1400 SHATTUCK AVE
2400 SHATTUCK AVE
3000 COLLEGE AVE
TELEGRAPH AV &amp; DWIGHT WY
UNIVERSITY AV &amp; 8TH ST
PARKER STREET &amp; SACRAMENTO ST
3000 DEAKIN ST
BONITA AV &amp; HEARST AV
800 PAGE ST
2100 BANCROFT WAY
2600 COLLEGE AVE
2300 WEST ST
1200 QUEENS RD
1200 BURNETT ST
1000 UNIVERSITY AVE
WARD STREET &amp; SHATTUCK AVE
2200 SHATTUCK AVE
1200 WALNUT ST
2900 HARPER ST
1800 CARLETON ST
HEINZ AV &amp; 9TH ST
1800 BLAKE ST
THE ALAMEDA &amp; THOUSAND OAKS BL
2100 KITTREDGE ST
TELEGRAPH AV &amp; ASHBY AV
2100 M L KING JR WAY
100 SEAWALL DR
HEARST AV &amp; GRANT ST
1000 HEINZ AVE
300 TANGLEWOOD RD
1400 UNIVERSITY AVE
1200 ALCATRAZ AVE
1000 GILMAN ST
2500 DURANT AVE
2400 DERBY ST
1800 DELAWARE ST
1500 MILVIA ST
1000 JONES ST
2700 DWIGHT WAY
2300 SHATTUCK AVE
1300 KAINS AVE
2000 CENTER ST
700 HEARST AVE
1100 FIFTH ST
CALIFORNIA STREET &amp; ALCATRAZ AV
2200 SEVENTH ST
1000 DELAWARE ST
2300 SAN PABLO AVE
FULTON STREET &amp; DURANT AV
1100 UNIVERSITY AVE
1800 BERKELEY WAY
2900 SAN PABLO AVE
2100 SHATTUCK AVE
2500 REGENT ST
2300 COLLEGE AVE
1700 SHATTUCK AVE
1700 SOLANO AVE
2100 PARKER ST
2700 HASTE ST
2000 KITTREDGE ST
1900 DELAWARE ST
1900 OXFORD ST
2100 MARTIN LUTHER KING JR WY
BLAKE STREET &amp; ELLSWORTH ST
3000 ADELINE ST
2300 ELLSWORTH ST
3100 ADELINE ST
1800 WOOLSEY ST
700 HARRISON ST
CURTIS STREET &amp; ADDISON ST
3200 COLLEGE AVE
2200 STUART ST
2600 DANA ST
1500 UNIVERSITY AVE
2400 ASHBY AVE
1500 OREGON ST
1200 SIXTH ST
2600 SAN PABLO AVE
2400 DURANT AVE
1900 DELAWARE ST
1800 SCENIC AVE
1500 M L KING JR WAY
2100 MCKINLEY AVE
2600 REGENT ST
1700 UNIVERSITY AVE
MARTIN LUTHER KING JR WY &amp; BANCROFT WY
2500 DURANT AVE
BERKELEY WY &amp; MILVIA ST
100 SEAWALL DR
2600 REGENT ST
2000 MILVIA ST
1600 CARLETON ST
1400 DELAWARE ST
1400 SIXTH ST
1500 VIRGINIA ST
2700 MILVIA ST
1200 COLUSA AVE
600 UNIVERSITY AVE
3000 SACRAMENTO ST
900 CHANNING WAY
1500 FAIRVIEW ST
2000 DWIGHT WAY
2ND STREET &amp; HARRISON ST
1500 SHATTUCK AVE
1700 MILVIA ST
900 HEARST AVE
1100 SIXTH ST
2700 WEBSTER ST
200 DOMINGO AVE
ALLSTON WY &amp; MARTIN LUTHER KING JR WY
2700 DWIGHT WAY
2600 10TH ST
DELAWARE STREET &amp; WEST ST
1900 BERKELEY WAY
2400 DURANT AVE
2100 CURTIS ST
2100 M L KING JR WAY
EASTSHORE HW &amp; GILMAN ST
1200 HASKELL ST
2500 BENVENUE AVE
2000 OREGON ST
2300 PRINCE ST
1300 SAN PABLO AVE
1300 FIFTH ST
2000 SHATTUCK AVE
2200 BROWNING ST
1900 HEARST AV
200 UNIVERSITY AV
3300 CALIFORNIA ST
2000 ASHBY AVE
1800 SAN PABLO AVE
2000 ASHBY AVE
SHATTUCK AVENUE &amp;CENTER ST
2900 FLORENCE ST
2500 DURANT AVE
1300 UNIVERSITY AVE
3400 ADELINE ST
1800 UNIVERSITY AVE
2400 WARRING ST
2800 MARTIN LUTHER KING JR WY
1300 JOSEPHINE ST
2900 CHANNING WAY
1900 FRANCISCO ST
1800 WALNUT ST
2200 CHANNING WAY
2500 DWIGHT WY
2500 SHATTUCK AVE
SOLANO AV &amp; CURTIS ST
2700 ALCATRAZ AVE
2100 SHATTUCK AVE
2100 4TH ST
6TH STREET &amp; HEARST AV
1900 UNIVERSITY AVE
1700 ALCATRAZ AVE
1400 SAN PABLO AVE
500 TANGLEWOOD RD
1200 UNIVERSITY AVE
1900 UNIVERSITY AVE
2200 SHATTUCK AVE
1300 SAN PABLO AVE
2000 UNIVERSITY AVE
2000 DELAWARE ST
1300 ALCATRAZ AVE
2400 RIDGE RD
1200 CURTIS ST
2300 BOWDITCH ST
2500 BANCROFT WAY
SCENIC AV &amp; LE CONTE AV
1000 MURRAY ST
2400 HILGARD AVE
2000 KITTREDGE ST
2600 DURANT AVE
1800 ADDISON ST
3100 COLLEGE AVE
1300 GILMAN ST
1400 WALNUT ST
2300 PARKER ST
1300 NINTH ST
1000 UNIVERSITY AVE
2100 SHATTUCK AVE
SHATTUCK AV &amp; KITTREDGE ST
2000 BERRYMAN ST
1800 SPRUCE ST
1200 CARRISON ST
2400 DURANT AVE
5TH STREET &amp; HEARST AV
2200 SACRAMENTO ST
UNIVERSITY AVENUE &amp; SECOND ST
1900 CHANNING WAY
2700 PARKER ST
1400 SHATTUCK PL
2600 SHATTUCK AVE
SHATTUCK AV &amp; UNIVERSITY AV
2200 DURANT AVE
1900 UNIVERSITY AVE
1600 SHATTUCK AVE
SHATTUCK AVE
2800 BENVENUE AVE
HEARST AV &amp; BONITA AV
ADDISON STREET &amp; SHATTUCK AV
1400 SANTA FE AVE
1100 DELAWARE ST
2400 HILGARD AVE
PARK WY &amp; 4TH ST
2700 HASTE ST
1900 SHATTUCK AVE
2400 DWIGHT WAY
1100 EASTSHORE HWY
1500 LE ROY AVE
2200 ACTON ST
100 SEAWALL DR
1100 UNIVERSITY AVE
1500 SHATTUCK AVE
SACRAMENTO STREET &amp; ALCATRAZ AV
KING STREET &amp; 63RD ST
1800 ADDISON ST
2200 CARLETON ST
2200 DWIGHT WAY
2900 M L KING JR WAY
800 UNIVERSITY AV
28TH STREET &amp; PERALTA ST
2000 OREGON ST
1800 CHANNING WAY
1900 EASTSHORE HWY
3100 SAN PABLO AVE
900 GRAYSON ST
2500 COLLEGE AVE
1400 CARLETON ST
2600 BENVENUE AVE
1700 SHATTUCK AVE
2400 PROSPECT ST
2200 SIXTH ST
2700 CHANNING WAY
2700 BENVENUE AVE
